name;brand;pvp;description;image
AJ-HUB2-4G-DC6V-W;AJAX;370;Central de alarma profesional - Grado 2 - Comunicación Ethernet y dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Hasta 100 dispositivos inalámbricos - Hasta 9 grupos de armado - Funcionamiento autónomo 6 V DC - App Móvil y Software PC (hasta 50 usuarios);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2-4G-DC6V-W/AJ-HUB2-4G-DC6V-W.png
AJ-HUB2-4G-W;AJAX;373.62;Central de alarma profesional - Grado 2 - Comunicación Ethernet y dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Hasta 100 dispositivos inalámbricos - Hasta 9 grupos de armado - App Móvil y Software PC (hasta 50 usuarios);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2-4G-W/AJ-HUB2-4G-W.png
AJ-HUB2-B;AJAX;281.52;Central de alarma profesional - Grado 2 - Comunicación Ethernet y dual SIM GPRS - Inalámbrico 868 MHz Jeweller y Wings - Hasta 100 dispositivos inalámbricos - Hasta 9 grupos de armado - App Móvil y Software PC (hasta 50 usuarios);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2-B/AJ-HUB2-B.png
AJ-HUB2-DC6V-W;AJAX;281.52;Central de alarma profesional - Grado 2 - Comunicación Ethernet y dual SIM GPRS - Inalámbrico 868 MHz Jeweller y Wings - Hasta 100 dispositivos inalámbricos - Hasta 9 grupos de armado - Funcionamiento autónomo 6 V DC - App Móvil y Software PC (hasta 50 usuarios);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2-DC6V-W/AJ-HUB2-DC6V-W.png
AJ-HUB2-W;AJAX;281.52;Central de alarma profesional - Grado 2 - Comunicación Ethernet y dual SIM GPRS - Inalámbrico 868 MHz Jeweller y Wings - Hasta 100 dispositivos inalámbricos - Hasta 9 grupos de armado - App Móvil y Software PC (hasta 50 usuarios);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2-W/AJ-HUB2-W.png
AJ-HUB2KIT-DP-PHOD-B;AJAX;958;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM PhOD, 1 teclado - 1 contacto magnético,1 mando y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-DP-PHOD-B/AJ-HUB2KIT-DP-PHOD-B.png
AJ-HUB2KIT-DP-PHOD-W;AJAX;958;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM PhOD, 1 teclado - 1 contacto magnético,1 mando y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-DP-PHOD-W/AJ-HUB2KIT-DP-PHOD-W.png
AJ-HUB2KIT-DP-PRO-B;AJAX;918;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y dual SIM GPRS - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM, 1 contacto magnético - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-DP-PRO-B/AJ-HUB2KIT-DP-PRO-B.png
AJ-HUB2KIT-DP-PRO-W;AJAX;918;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y dual SIM GPRS - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM, 1 contacto magnético - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-DP-PRO-W/AJ-HUB2KIT-DP-PRO-W.png
AJ-HUB2KIT-MP-PHOD-B;AJAX;964;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM PhOD, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-MP-PHOD-B/AJ-HUB2KIT-MP-PHOD-B.png
AJ-HUB2KIT-MP-PHOD-W;AJAX;964;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM PhOD, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-MP-PHOD-W/AJ-HUB2KIT-MP-PHOD-W.png
AJ-HUB2KIT-MP-PRO-B;AJAX;924;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y dual SIM GPRS - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-MP-PRO-B/AJ-HUB2KIT-MP-PRO-B.png
AJ-HUB2KIT-MP-PRO-W;AJAX;924;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y dual SIM GPRS - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2, 2 PIRCAM, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT-MP-PRO-W/AJ-HUB2KIT-MP-PRO-W.png
AJ-HUB2KIT4G-DP-PHOD-B;AJAX;1052;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM PhOD, 1 teclado - 1 contacto magnético,1 mando y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-DP-PHOD-B/AJ-HUB2KIT4G-DP-PHOD-B.png
AJ-HUB2KIT4G-DP-PHOD-W;AJAX;1052;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM PhOD, 1 teclado - 1 contacto magnético,1 mando y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-DP-PHOD-W/AJ-HUB2KIT4G-DP-PHOD-W.png
AJ-HUB2KIT4G-DP-PRO-B;AJAX;1012;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM, 1 contacto magnético - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-DP-PRO-B/AJ-HUB2KIT4G-DP-PRO-B.png
AJ-HUB2KIT4G-DP-PRO-W;AJAX;1012;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM, 1 contacto magnético - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-DP-PRO-W/AJ-HUB2KIT4G-DP-PRO-W.png
AJ-HUB2KIT4G-MP-PHOD-B;AJAX;1058;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM PhOD, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-MP-PHOD-B/AJ-HUB2KIT4G-MP-PHOD-B.png
AJ-HUB2KIT4G-MP-PHOD-W;AJAX;1058;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM PhOD, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-MP-PHOD-W/AJ-HUB2KIT4G-MP-PHOD-W.png
AJ-HUB2KIT4G-MP-PRO-B;AJAX;1018;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet /dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-MP-PRO-B/AJ-HUB2KIT4G-MP-PRO-B.png
AJ-HUB2KIT4G-MP-PRO-W;AJAX;1018;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet / dual SIM 4G - Inalámbrico 868 MHz Jeweller y Wings - Ajax HUB 2 4G, 2 PIRCAM, 1 detector PIR - 1 mando, 1 teclado y 1 sirena interior;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2KIT4G-MP-PRO-W/AJ-HUB2KIT4G-MP-PRO-W.png
AJ-HUB2PLUS-B;AJAX;464.5;Central de alarma profesional - Grado 2 - Comunicación Ethernet, Wi-Fi y 4G Dual SIM - Inalámbrico 868 MHz Jeweller y Wings - Hasta 200 dispositivos inalámbricos - Hasta 25 grupos de armado - App Móvil y Software PC (hasta 200 usuarios);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2PLUS-B/AJ-HUB2PLUS-B.png
AJ-HUB2PLUS-W;AJAX;464.5;Central de alarma profesional - Grado 2 - Comunicación Ethernet, Wi-Fi y 4G Dual SIM - Inalámbrico 868 MHz Jeweller y Wings - Hasta 200 dispositivos inalámbricos - Hasta 25 grupos de armado - App Móvil y Software PC (hasta 200 usuarios);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUB2PLUS-W/AJ-HUB2PLUS-W.png
AJ-HUBBATT-2W;AJAX;32;Batería de respaldo - Hub, Hub Plus, Hub 2 (2G), ReX y ReX 2 - Conector del cable de 2 pines - Instalación sencilla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBBATT-2W/AJ-HUBBATT-2W.png
AJ-HUBBATT-3W;AJAX;36;Batería de respaldo - Hub, Hub Plus, Hub 2 (2G), ReX y ReX 2 - Conector del cable de 3 pines - Instalación sencilla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBBATT-3W/AJ-HUBBATT-3W.png
AJ-HUBBATT-4G;AJAX;34;Batería de respaldo - Hub 2 (4G) y Hub 2 Plus - Conector del cable de 3 pines - Instalación sencilla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBBATT-4G/AJ-HUBBATT-4G.png
AJ-HUBBP-V2-B;AJAX;361.26;Central de alarma profesional - Grado 2 - Dual SIM 4G / Casas vacías o lugares remotos - Inalámbrico 868 MHz Jeweller y Wings - Alimentación principal batería zinc-aire - Respaldo baterías plomo-ácido o litio - Modo ahorro batería de larga duración;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBBP-V2-B/AJ-HUBBP-V2-B.png
AJ-HUBBP-V2-NOCASE;AJAX;347.86;Central de alarma profesional - Grado 2 - Dual SIM 4G / Casas vacías o lugares remotos - Inalámbrico 868 MHz Jeweller y Wings - Alimentación principal batería zinc-aire - Respaldo baterías plomo-ácido o litio - Modo ahorro batería de larga duración;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBBP-V2-NOCASE/AJ-HUBBP-V2-NOCASE.png
AJ-HUBBP-V2-W;AJAX;361.26;Central de alarma profesional - Grado 2 - Dual SIM 4G / Casas vacías o lugares remotos - Inalámbrico 868 MHz Jeweller y Wings - Alimentación principal batería zinc-aire - Respaldo baterías plomo-ácido o litio - Modo ahorro batería de larga duración;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBBP-V2-W/AJ-HUBBP-V2-W.png
AJ-HUBKIT-B;AJAX;358.66;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - Hasta 100 entradas inalámbricas - App Móvil y Software PC;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBKIT-B/AJ-HUBKIT-B.png
AJ-HUBKIT-RENOVE1-B;AJAX;550;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - Hasta 100 dispositivos inalámbricos - App Móvil y Software PC;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBKIT-RENOVE1-B/AJ-HUBKIT-RENOVE1-B.png
AJ-HUBKIT-RENOVE1-W;AJAX;550;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - Hasta 100 dispositivos inalámbricos - App Móvil y Software PC;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBKIT-RENOVE1-W/AJ-HUBKIT-RENOVE1-W.png
AJ-HUBKIT-RENOVE2-B;AJAX;520;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - Hasta 100 dispositivos inalámbricos - App Móvil y Software PC;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBKIT-RENOVE2-B/AJ-HUBKIT-RENOVE2-B.png
AJ-HUBKIT-RENOVE2-W;AJAX;520;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - Hasta 100 dispositivos inalámbricos - App Móvil y Software PC;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBKIT-RENOVE2-W/AJ-HUBKIT-RENOVE2-W.png
AJ-HUBKIT-W;AJAX;358.66;Kit de alarma profesional - Certificado Grado 2 - Comunicación Ethernet y GPRS - Inalámbrico 868 MHz Jeweller - Hasta 100 entradas inalámbricas - App Móvil y Software PC;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-HUBKIT-W/AJ-HUBKIT-W.png
AJ-INDOORCAM-4-B;AJAX;306.6;Cámara Cube IP 4 Mp - Detección de objetos por IA - IR 8 m / Detección PIR hasta 4 m - Audio bidireccional con cancelación de ruido - Wi-Fi 2.4 GHz con respaldo Jeweller/Wings - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-INDOORCAM-4-B/AJ-INDOORCAM-4-B.png
AJ-INDOORCAM-4-W;AJAX;306.6;Cámara Cube IP 4 Mp - Detección de objetos por IA - IR 8 m / Detección PIR hasta 4 m - Audio bidireccional con cancelación de ruido - Wi-Fi 2.4 GHz con respaldo Jeweller/Wings - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-INDOORCAM-4-W/AJ-INDOORCAM-4-W.png
AJ-INTERNALBATTERY-NB-72V95AH;AJAX;185.98;Batería interna no recargable - Conector para conectar a Hub BP incorporado - Hasta 25 meses en modo ahorro de batería - Hasta 6 meses a pleno rendimiento - Tensión 7.2 V / Capacidad 95 Ah - Instalación rápida y sencilla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-INTERNALBATTERY-NB-72V95AH/AJ-INTERNALBATTERY-NB-72V95AH.png
AJ-INTERNALBATTERY-RB-64V36AH;AJAX;119.14;Batería interna recargable - Conector para conectar a Hub BP incorporado - Hasta 8 meses en modo ahorro de batería - Requiere carga completa previa al primer uso - Tensión 6.4 V / Capacidad 36 Ah - Instalación rápida y sencilla;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-INTERNALBATTERY-RB-64V36AH/AJ-INTERNALBATTERY-RB-64V36AH.png
AJ-JUNCTIONBOX-B;AJAX;41.7;Caja de conexiones - Para cámaras Bullet, Domo y Turret Ajax - Apto para uso exterior - Instalación en techo o pared - Incluye prensacable - Color negro | 118 Ø × 59 (Fo) mm;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-JUNCTIONBOX-B/AJ-JUNCTIONBOX-B.png
AJ-JUNCTIONBOX-W;AJAX;41.7;Caja de conexiones - Para cámaras Bullet, Domo y Turret Ajax - Apto para uso exterior - Instalación en techo o pared - Incluye prensacable - Color blanco | 118 Ø × 59 (Fo) mm;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-JUNCTIONBOX-W/AJ-JUNCTIONBOX-W.png
AJ-KEYPAD-B;AJAX;126.48;Teclado independiente - Grado 2 - Inalámbrico 868 MHz Jeweller - Armado, armado parcial, desarmado y emergencia - Códigos personales, general y de invitado - Bidireccional - Alimentación 4 pilas AAA 1.5 V;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPAD-B/AJ-KEYPAD-B.png
AJ-KEYPAD-B-DUMMY;AJAX;28;Carcasa para teclado - AJ-KEYPAD-B - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color negro;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPAD-B-DUMMY/AJ-KEYPAD-B-DUMMY.png
AJ-KEYPAD-W;AJAX;126.48;Teclado independiente - Grado 2 - Inalámbrico 868 MHz Jeweller - Armado, armado parcial, desarmado y emergencia - Códigos personales, general y de invitado - Bidireccional - Alimentación 4 pilas AAA 1.5 V;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPAD-W/AJ-KEYPAD-W.png
AJ-KEYPAD-W-DUMMY;AJAX;28;Carcasa para teclado - AJ-KEYPAD-W - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPAD-W-DUMMY/AJ-KEYPAD-W-DUMMY.png
AJ-KEYPADCOMBI-W-DUMMY;AJAX;32;Carcasa para teclado con sirena y lector RFID - AJ-KEYPADCOMBI-W - Instalación sencilla - Plástico ABS - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADCOMBI-W-DUMMY/AJ-KEYPADCOMBI-W-DUMMY.png
AJ-KEYPADOUTDOOR-B;AJAX;235.7;Teclado para exterior IP66/IK08 con lector RFID - Armado/desarmado total o por grupos - Autenticación: códigos, lector RFID o Bluetooth - Indicación sonora y LED - Control de los escenarios de automatización - Certificado grado 2;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADOUTDOOR-B/AJ-KEYPADOUTDOOR-B.png
AJ-KEYPADOUTDOOR-GRA;AJAX;235.7;Teclado para exterior IP66/IK08 con lector RFID - Armado/desarmado total o por grupos - Autenticación: códigos, lector RFID o Bluetooth - Indicación sonora y LED - Control de los escenarios de automatización - Certificado grado 2;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADOUTDOOR-GRA/AJ-KEYPADOUTDOOR-GRA.png
AJ-KEYPADOUTDOOR-W;AJAX;235.7;Teclado para exterior IP66/IK08 con lector RFID - Armado/desarmado total o por grupos - Autenticación: códigos, lector RFID o Bluetooth - Indicación sonora y LED - Control de los escenarios de automatización - Certificado grado 2;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADOUTDOOR-W/AJ-KEYPADOUTDOOR-W.png
AJ-KEYPADPLUS-B;AJAX;141.38;Teclado independiente con lector RFID - Grado 2 - Inalámbrico 868 MHz Jeweller - Armado, armado parcial, desarmado y emergencia - Códigos personales, generales y de invitado - Botón de pánico integrado - Hasta 3.5 años de vida útil;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADPLUS-B/AJ-KEYPADPLUS-B.png
AJ-KEYPADPLUS-W;AJAX;141.38;Teclado independiente con lector RFID - Grado 2 - Inalámbrico 868 MHz Jeweller - Armado, armado parcial, desarmado y emergencia - Códigos personales, generales y de invitado - Botón de pánico integrado - Hasta 3.5 años de vida útil;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADPLUS-W/AJ-KEYPADPLUS-W.png
AJ-KEYPADPLUS-W-DUMMY;AJAX;42.38;Carcasa para teclado - AJ-KEYPADPLUS-W - Instalación sencilla - Incluye SmartBracket - Plástico ABS - Color blanco;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADPLUS-W-DUMMY/AJ-KEYPADPLUS-W-DUMMY.png
AJ-KEYPADTOUCHSCREEN-B;AJAX;364.14;Teclado con pantalla táctil y RFID - Grado 2 - Inalámbrico 868 MHz Jeweller - Armado/desarmado total o por grupos - Control de los escenarios de automatización - Autenticación: códigos, lector RFID o Bluetooth - Notificaciones visuales y sonoras;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADTOUCHSCREEN-B/AJ-KEYPADTOUCHSCREEN-B.png
AJ-KEYPADTOUCHSCREEN-W;AJAX;364.14;Teclado con pantalla táctil y RFID - Grado 2 - Inalámbrico 868 MHz Jeweller - Armado/desarmado total o por grupos - Control de los escenarios de automatización - Autenticación: códigos, lector RFID o Bluetooth - Notificaciones visuales y sonoras;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-KEYPADTOUCHSCREEN-W/AJ-KEYPADTOUCHSCREEN-W.png
AJ-LEAKSPROTECT-B;AJAX;63.86;Detector de inundación - Inalámbrico 868 MHz Jeweller - Antena interna - Apto para uso en interior - Alimentación 2 pilas AAA - Protección IP65;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LEAKSPROTECT-B/AJ-LEAKSPROTECT-B.png
AJ-LEAKSPROTECT-W;AJAX;63.86;Detector de inundación - Inalámbrico 868 MHz Jeweller - Antena interna - Apto para uso en interior - Alimentación 2 pilas AAA - Protección IP65;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LEAKSPROTECT-W/AJ-LEAKSPROTECT-W.png
AJ-LEDSTRIPS;AJAX;16;Tira LED para sirena exterior - AJ-STREETSIREN-W/B y AJ-STREETSIRENCUSTOM-W/B;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LEDSTRIPS/AJ-LEDSTRIPS.png
AJ-LIFEQUALITY-B;AJAX;324.7;Monitor de temperatura, humedad y CO2 - Inalámbrico 868 MHz Jeweller - Gráficos e historial de datos en App - Temperatura (-30ºC~50ºC) - Humedad (0%~100%) / CO2 (400ppm~10.000ppm) - Acelerómetro integrado contra sabotaje;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIFEQUALITY-B/AJ-LIFEQUALITY-B.png
AJ-LIFEQUALITY-LITE-B;AJAX;96.38;Monitor de temperatura y humedad - Inalámbrico 868 MHz Jeweller - Gráficos e historial de datos en App - Temperatura entre -30 °C y 50 °C - Humedad entre 0% y 100% - Acelerómetro integrado contra sabotaje;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIFEQUALITY-LITE-B/AJ-LIFEQUALITY-LITE-B.png
AJ-LIFEQUALITY-LITE-W;AJAX;96.38;Monitor de temperatura y humedad - Inalámbrico 868 MHz Jeweller - Gráficos e historial de datos en App - Temperatura (-30ºC~50ºC) - Humedad (0%~100%) - Acelerómetro integrado contra sabotaje;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIFEQUALITY-LITE-W/AJ-LIFEQUALITY-LITE-W.png
AJ-LIFEQUALITY-W;AJAX;324.7;Monitor de temperatura, humedad y CO2 - Inalámbrico 868 MHz Jeweller - Gráficos e historial de datos en App - Temperatura (-30ºC~50ºC) - Humedad (0%~100%) / CO2 (400ppm~10.000ppm) - Acelerómetro integrado contra sabotaje;https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIFEQUALITY-W/AJ-LIFEQUALITY-W.png
AJ-LIGHTCORE-1G;AJAX;72.74;Relé para interruptor de luz inteligente simple - Inalámbrico 868 MHz Jeweller - Alcance de comunicación hasta 1100 m - Alimentación 230 V AC 50 Hz - Sin necesidad de cable neutro - Ajax - LightSwitch LightCore (1 Gang);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIGHTCORE-1G/AJ-LIGHTCORE-1G.png
AJ-LIGHTCORE-1G-VERT;AJAX;72.74;Relé interruptor inteligente simple vertical - Inalámbrico 868 MHz Jeweller - Alcance de comunicación hasta 1100 m - Alimentación 230 V AC 50 Hz - Sin necesidad de cable neutro - Ajax - LightSwitch LightCore Vertical (1 Gang);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIGHTCORE-1G-VERT/AJ-LIGHTCORE-1G-VERT.png
AJ-LIGHTCORE-2G;AJAX;83.68;Relé para interruptor de luz inteligente doble - Inalámbrico 868 MHz Jeweller - Alcance de comunicación hasta 1100 m - Alimentación 230 V AC 50 Hz - Sin necesidad de cable neutro - Ajax - LightSwitch LightCore (2 Gang);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIGHTCORE-2G/AJ-LIGHTCORE-2G.png
AJ-LIGHTCORE-2G-VERT;AJAX;83.68;Relé para interruptor inteligente doble vertical - Inalámbrico 868 MHz Jeweller - Alcance de comunicación hasta 1100 m - Alimentación 230 V AC 50 Hz - Sin necesidad de cable neutro - Ajax - LightSwitch LightCore Vertical (2 Gang);https://d1x12lhh8s9nlj.cloudfront.net/images/productos/products/AJ-LIGHTCORE-2G-VERT/AJ-LIGHTCORE-2G-VERT.png
